city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths,order_for_place,place_type,state
Ibirataia,2912905.0,2020-04-14,16,15312.0,False,False,3,19.59248,2020-04-14,0.0,0,0,0,10,city,BA
Ibotirama,2913200.0,2020-04-14,16,26927.0,False,False,1,3.71374,2020-04-14,0.0,0,0,0,9,city,BA
Ilhéus,2913606.0,2020-04-14,16,162327.0,False,False,47,28.9539,2020-04-14,0.0213,1,3,0,21,city,BA
Importados/Indefinidos,,2020-04-14,16,,False,False,0,,2020-04-14,0.0,0,0,0,22,city,BA
Ipiaú,2913903.0,2020-04-14,16,45873.0,False,False,12,26.15918,2020-04-14,0.0,0,0,0,19,city,BA
Itabuna,2914802.0,2020-04-14,16,213223.0,False,False,28,13.13179,2020-04-14,0.0,0,2,0,27,city,BA
Itagi,2915106.0,2020-04-14,16,12351.0,False,False,1,8.09651,2020-04-14,0.0,0,0,0,7,city,BA
Itagibá,2915205.0,2020-04-14,16,14579.0,False,False,3,20.57754,2020-04-14,0.3333,1,0,0,18,city,BA
Itajuípe,2915502.0,2020-04-14,16,20491.0,False,False,4,19.52077,2020-04-14,0.0,0,0,0,15,city,BA
Itamaraju,2915601.0,2020-04-14,16,64486.0,False,False,1,1.55072,2020-04-14,0.0,0,0,0,17,city,BA
Itapé,2916203.0,2020-04-14,16,8761.0,False,False,1,11.41422,2020-04-14,1.0,1,0,1,2,city,BA
Itapebi,2916302.0,2020-04-14,16,10259.0,False,False,4,38.99015,2020-04-14,0.0,0,0,0,6,city,BA
Itapetinga,2916401.0,2020-04-14,16,76147.0,False,False,5,6.56625,2020-04-14,0.2,1,0,0,11,city,BA
Itarantim,2916807.0,2020-04-14,16,19747.0,False,False,1,5.06406,2020-04-14,0.0,0,0,0,10,city,BA
Itatim,2916856.0,2020-04-14,16,14487.0,False,False,1,6.90274,2020-04-14,0.0,0,0,0,7,city,BA
Itororó,2917102.0,2020-04-14,16,20382.0,False,False,4,19.62516,2020-04-14,0.0,0,0,0,17,city,BA
Ituberá,2917300.0,2020-04-14,16,28602.0,False,False,1,3.49626,2020-04-14,0.0,0,0,0,6,city,BA
Jaguaquara,2917607.0,2020-04-14,16,54423.0,False,False,1,1.83746,2020-04-14,0.0,0,0,0,5,city,BA
Jequié,2918001.0,2020-04-14,16,155966.0,False,False,1,0.64117,2020-04-14,0.0,0,0,0,23,city,BA
Juazeiro,2918407.0,2020-04-14,16,216707.0,False,False,5,2.30726,2020-04-14,0.0,0,0,0,23,city,BA
Lauro de Freitas,2919207.0,2020-04-14,16,198440.0,False,False,26,13.1022,2020-04-14,0.0769,2,2,0,27,city,BA
Luís Eduardo Magalhães,2919553.0,2020-04-14,16,87519.0,False,False,1,1.14261,2020-04-14,0.0,0,0,0,4,city,BA
Medeiros Neto,2921104.0,2020-04-14,16,22688.0,False,False,1,4.40762,2020-04-14,0.0,0,0,0,15,city,BA
Nova Soure,2922904.0,2020-04-14,16,26947.0,False,False,1,3.71099,2020-04-14,0.0,0,0,0,16,city,BA
Ouriçangas,2923308.0,2020-04-14,16,8564.0,False,False,0,,2020-04-14,0.0,0,0,0,10,city,BA
Palmeiras,2923506.0,2020-04-14,16,9019.0,False,False,1,11.0877,2020-04-14,0.0,0,0,0,10,city,BA
Piripá,2924702.0,2020-04-14,16,10707.0,False,False,1,9.33968,2020-04-14,0.0,0,0,0,10,city,BA
Pojuca,2925204.0,2020-04-14,16,39519.0,False,False,1,2.53043,2020-04-14,0.0,0,0,0,17,city,BA
Porto Seguro,2925303.0,2020-04-14,16,148686.0,False,False,11,7.39814,2020-04-14,0.0,0,0,0,30,city,BA
Prado,2925501.0,2020-04-14,16,28174.0,False,False,4,14.19749,2020-04-14,0.0,0,0,0,29,city,BA
Rio do Pires,2926905.0,2020-04-14,16,11655.0,False,False,1,8.58001,2020-04-14,0.0,0,0,0,5,city,BA
Salvador,2927408.0,2020-04-14,16,2872347.0,False,False,428,14.90071,2020-04-14,0.0304,13,38,2,33,city,BA
Santa Cruz Cabrália,2927705.0,2020-04-14,16,27778.0,False,False,6,21.59983,2020-04-14,0.0,0,1,0,13,city,BA
Santa Luzia,2928059.0,2020-04-14,16,12597.0,False,False,1,7.9384,2020-04-14,0.0,0,0,0,6,city,BA
Santa Maria da Vitória,2928109.0,2020-04-14,16,39845.0,False,False,1,2.50973,2020-04-14,0.0,0,0,0,10,city,BA
Santa Teresinha,2928505.0,2020-04-14,16,10405.0,False,False,1,9.61076,2020-04-14,0.0,0,1,0,1,city,BA
São Domingos,2928950.0,2020-04-14,16,9058.0,False,False,1,11.03996,2020-04-14,0.0,0,0,0,21,city,BA
São Francisco do Conde,2929206.0,2020-04-14,16,39802.0,False,False,1,2.51244,2020-04-14,0.0,0,0,0,9,city,BA
Serra do Ramalho,2930154.0,2020-04-14,16,31472.0,False,False,1,3.17743,2020-04-14,0.0,0,0,0,3,city,BA
Serrinha,2930501.0,2020-04-14,16,80861.0,False,False,4,4.94676,2020-04-14,0.0,0,0,0,7,city,BA
Simões Filho,2930709.0,2020-04-14,16,134377.0,False,False,3,2.23252,2020-04-14,0.0,0,0,0,11,city,BA
Teixeira de Freitas,2931350.0,2020-04-14,16,160487.0,False,False,5,3.11552,2020-04-14,0.0,0,0,0,22,city,BA
Ubatã,2932309.0,2020-04-14,16,27035.0,False,False,4,14.79564,2020-04-14,0.0,0,0,0,6,city,BA
Una,2932507.0,2020-04-14,16,19002.0,False,False,1,5.2626,2020-04-14,0.0,0,1,0,1,city,BA
Uruçuca,2932705.0,2020-04-14,16,20519.0,False,False,12,58.48238,2020-04-14,0.0833,1,0,0,11,city,BA
Utinga,2932804.0,2020-04-14,16,19178.0,False,False,1,5.21431,2020-04-14,1.0,1,0,0,12,city,BA
Vera Cruz,2933208.0,2020-04-14,16,43223.0,False,False,1,2.31358,2020-04-14,0.0,0,0,0,4,city,BA
Vitória da Conquista,2933307.0,2020-04-14,16,338480.0,False,False,19,5.61333,2020-04-14,0.0526,1,0,0,14,city,BA
,29.0,2020-04-14,16,14873064.0,False,False,776,5.21749,2020-04-14,0.0335,26,53,4,40,state,BA
Abaíra,2900108.0,2020-04-13,16,8739.0,False,False,1,11.44296,2020-04-13,0.0,0,1,0,1,city,BA
Adustina,2900355.0,2020-04-13,16,17040.0,False,False,1,5.86854,2020-04-13,1.0,1,0,0,10,city,BA
Alagoinhas,2900702.0,2020-04-13,16,151596.0,False,False,5,3.29824,2020-04-13,0.0,0,0,0,19,city,BA
Araci,2902104.0,2020-04-13,16,54379.0,False,False,1,1.83895,2020-04-13,1.0,1,0,0,6,city,BA
Aurelino Leal,2902401.0,2020-04-13,16,11531.0,False,False,1,8.67227,2020-04-13,0.0,0,0,0,6,city,BA
Barra,2902708.0,2020-04-13,16,53578.0,False,False,2,3.73288,2020-04-13,0.0,0,0,0,14,city,BA
Barra do Choça,2902906.0,2020-04-13,16,31603.0,False,False,1,3.16426,2020-04-13,0.0,0,0,0,8,city,BA
Barra do Rocha,2903102.0,2020-04-13,16,5714.0,False,False,3,52.50263,2020-04-13,0.0,0,0,0,13,city,BA
Barreiras,2903201.0,2020-04-13,16,155439.0,False,False,1,0.64334,2020-04-13,0.0,0,0,0,23,city,BA
Belmonte,2903409.0,2020-04-13,16,23328.0,False,False,2,8.57339,2020-04-13,0.0,0,0,0,12,city,BA
Brumado,2904605.0,2020-04-13,16,67195.0,False,False,8,11.90565,2020-04-13,0.0,0,0,0,22,city,BA
Cachoeira,2904902.0,2020-04-13,16,33470.0,False,False,1,2.98775,2020-04-13,0.0,0,0,0,10,city,BA
Camacan,2905602.0,2020-04-13,16,31988.0,False,False,1,3.12617,2020-04-13,0.0,0,0,0,4,city,BA
Camaçari,2905701.0,2020-04-13,16,299132.0,False,False,12,4.01161,2020-04-13,0.0,0,2,0,25,city,BA
Campo Formoso,2906006.0,2020-04-13,16,71206.0,False,False,1,1.40438,2020-04-13,0.0,0,0,0,8,city,BA
Canarana,2906204.0,2020-04-13,16,26176.0,False,False,1,3.82029,2020-04-13,0.0,0,0,0,20,city,BA
Canavieiras,2906303.0,2020-04-13,16,31099.0,False,False,1,3.21554,2020-04-13,0.0,0,1,0,1,city,BA
Candeias,2906501.0,2020-04-13,16,87076.0,False,False,1,1.14842,2020-04-13,0.0,0,0,0,14,city,BA
Cansanção,2906808.0,2020-04-13,16,34834.0,False,False,1,2.87076,2020-04-13,0.0,0,0,0,4,city,BA
Capim Grosso,2906873.0,2020-04-13,16,30662.0,False,False,1,3.26137,2020-04-13,0.0,0,0,0,3,city,BA
Catu,2907509.0,2020-04-13,16,54704.0,False,False,3,5.48406,2020-04-13,0.0,0,1,0,14,city,BA
Coaraci,2908002.0,2020-04-13,16,16993.0,False,False,2,11.76955,2020-04-13,0.0,0,0,0,14,city,BA
Conceição do Coité,2908408.0,2020-04-13,16,66612.0,False,False,2,3.00246,2020-04-13,0.0,0,0,0,6,city,BA
Conceição do Jacuípe,2908507.0,2020-04-13,16,33153.0,False,False,1,3.01632,2020-04-13,0.0,0,0,0,23,city,BA
Conde,2908606.0,2020-04-13,16,25837.0,False,False,1,3.87042,2020-04-13,0.0,0,0,0,21,city,BA
Dias d'Ávila,2910057.0,2020-04-13,16,81089.0,False,False,1,1.23321,2020-04-13,0.0,0,0,0,15,city,BA
Euclides da Cunha,2910701.0,2020-04-13,16,60585.0,False,False,1,1.65057,2020-04-13,0.0,0,0,0,6,city,BA
Feira de Santana,2910800.0,2020-04-13,16,614872.0,False,False,50,8.13177,2020-04-13,0.0,0,2,0,39,city,BA
Gandu,2911204.0,2020-04-13,16,32403.0,False,False,1,3.08613,2020-04-13,0.0,0,0,0,10,city,BA
Gongogi,2911501.0,2020-04-13,16,7128.0,False,False,1,14.02918,2020-04-13,1.0,1,0,0,6,city,BA
Ibirataia,2912905.0,2020-04-13,16,15312.0,False,False,3,19.59248,2020-04-13,0.0,0,0,0,9,city,BA
Ibotirama,2913200.0,2020-04-13,16,26927.0,False,False,1,3.71374,2020-04-13,0.0,0,0,0,8,city,BA
Ilhéus,2913606.0,2020-04-13,16,162327.0,False,False,44,27.10578,2020-04-13,0.0227,1,5,0,20,city,BA
Importados/Indefinidos,,2020-04-13,16,,False,False,0,,2020-04-13,0.0,0,0,0,21,city,BA
Ipiaú,2913903.0,2020-04-13,16,45873.0,False,False,12,26.15918,2020-04-13,0.0,0,0,0,18,city,BA
Itabuna,2914802.0,2020-04-13,16,213223.0,False,False,26,12.19381,2020-04-13,0.0,0,5,0,26,city,BA
Itagi,2915106.0,2020-04-13,16,12351.0,False,False,1,8.09651,2020-04-13,0.0,0,0,0,6,city,BA
Itagibá,2915205.0,2020-04-13,16,14579.0,False,False,3,20.57754,2020-04-13,0.3333,1,0,0,17,city,BA
Itajuípe,2915502.0,2020-04-13,16,20491.0,False,False,4,19.52077,2020-04-13,0.0,0,0,0,14,city,BA
Itamaraju,2915601.0,2020-04-13,16,64486.0,False,False,1,1.55072,2020-04-13,0.0,0,0,0,16,city,BA
Itapé,2916203.0,2020-04-13,16,8761.0,False,False,1,11.41422,2020-04-13,0.0,0,1,0,1,city,BA
Itapebi,2916302.0,2020-04-13,16,10259.0,False,False,4,38.99015,2020-04-13,0.0,0,0,0,5,city,BA
Itapetinga,2916401.0,2020-04-13,16,76147.0,False,False,5,6.56625,2020-04-13,0.2,1,0,0,10,city,BA
Itarantim,2916807.0,2020-04-13,16,19747.0,False,False,1,5.06406,2020-04-13,0.0,0,0,0,9,city,BA
Itatim,2916856.0,2020-04-13,16,14487.0,False,False,1,6.90274,2020-04-13,0.0,0,0,0,6,city,BA
Itororó,2917102.0,2020-04-13,16,20382.0,False,False,4,19.62516,2020-04-13,0.0,0,0,0,16,city,BA
Ituberá,2917300.0,2020-04-13,16,28602.0,False,False,1,3.49626,2020-04-13,0.0,0,0,0,5,city,BA
Jaguaquara,2917607.0,2020-04-13,16,54423.0,False,False,1,1.83746,2020-04-13,0.0,0,0,0,4,city,BA
Jequié,2918001.0,2020-04-13,16,155966.0,False,False,1,0.64117,2020-04-13,0.0,0,0,0,22,city,BA
Juazeiro,2918407.0,2020-04-13,16,216707.0,False,False,5,2.30726,2020-04-13,0.0,0,0,0,22,city,BA
Lauro de Freitas,2919207.0,2020-04-13,16,198440.0,False,False,24,12.09434,2020-04-13,0.0833,2,3,0,26,city,BA
Luís Eduardo Magalhães,2919553.0,2020-04-13,16,87519.0,False,False,1,1.14261,2020-04-13,0.0,0,0,0,3,city,BA
Medeiros Neto,2921104.0,2020-04-13,16,22688.0,False,False,1,4.40762,2020-04-13,0.0,0,0,0,14,city,BA
Nova Soure,2922904.0,2020-04-13,16,26947.0,False,False,1,3.71099,2020-04-13,0.0,0,0,0,15,city,BA
Ouriçangas,2923308.0,2020-04-13,16,8564.0,False,False,0,,2020-04-13,0.0,0,0,0,9,city,BA
Palmeiras,2923506.0,2020-04-13,16,9019.0,False,False,1,11.0877,2020-04-13,0.0,0,0,0,9,city,BA
Piripá,2924702.0,2020-04-13,16,10707.0,False,False,1,9.33968,2020-04-13,0.0,0,0,0,9,city,BA
Pojuca,2925204.0,2020-04-13,16,39519.0,False,False,1,2.53043,2020-04-13,0.0,0,0,0,16,city,BA
Porto Seguro,2925303.0,2020-04-13,16,148686.0,False,False,11,7.39814,2020-04-13,0.0,0,0,0,29,city,BA
Prado,2925501.0,2020-04-13,16,28174.0,False,False,4,14.19749,2020-04-13,0.0,0,0,0,28,city,BA
Rio do Pires,2926905.0,2020-04-13,16,11655.0,False,False,1,8.58001,2020-04-13,0.0,0,0,0,4,city,BA
Salvador,2927408.0,2020-04-13,16,2872347.0,False,False,390,13.57775,2020-04-13,0.0282,11,26,0,32,city,BA
Santa Cruz Cabrália,2927705.0,2020-04-13,16,27778.0,False,False,5,17.99986,2020-04-13,0.0,0,0,0,12,city,BA
Santa Luzia,2928059.0,2020-04-13,16,12597.0,False,False,1,7.9384,2020-04-13,0.0,0,0,0,5,city,BA
Santa Maria da Vitória,2928109.0,2020-04-13,16,39845.0,False,False,1,2.50973,2020-04-13,0.0,0,0,0,9,city,BA
São Domingos,2928950.0,2020-04-13,16,9058.0,False,False,1,11.03996,2020-04-13,0.0,0,0,0,20,city,BA
São Francisco do Conde,2929206.0,2020-04-13,16,39802.0,False,False,1,2.51244,2020-04-13,0.0,0,0,0,8,city,BA
Serra do Ramalho,2930154.0,2020-04-13,16,31472.0,False,False,1,3.17743,2020-04-13,0.0,0,0,0,2,city,BA
Serrinha,2930501.0,2020-04-13,16,80861.0,False,False,4,4.94676,2020-04-13,0.0,0,1,0,6,city,BA
Simões Filho,2930709.0,2020-04-13,16,134377.0,False,False,3,2.23252,2020-04-13,0.0,0,0,0,10,city,BA
